fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101
51650,2001,null,13.550962,0.049643,null,15.967123,0.435525
51650,2015,null,7.213913,0.049608,9.701102,2.264187,0.284682
51650,1998,null,null,0.054,null,16.241096,null
51650,2006,null,12.210256,0.052495,null,3.493425,0.291499
51650,1997,null,null,0.055976,null,19.734247,null
51650,1995,null,null,0.056056,null,5.831498,null
51650,2021,null,7.279002,0.041849,3.234207,1.028412,0.220363
51650,2013,null,7.114912,0.041893,3.952007,4.441193,0.299941
51650,1981,null,null,0.051054,null,22.657738,null
51650,1982,null,null,0.060164,null,19.072464,null
51650,1983,null,null,0.054313,null,6.766714,null
51650,2002,null,11.607018,0.059358,null,12.994475,0.369922
51650,2018,null,6.036615,0.046568,3.309615,0.605603,0.177016
51650,1985,null,null,0.054877,null,5.576068,null
51650,2017,null,6.333043,0.047352,3.561103,0.425249,0.186015
51650,2014,null,7.547541,0.048684,9.671547,1.016197,0.250241
51650,1989,null,null,0.056203,null,6.417429,null
51650,1986,null,null,0.051575,null,17.994505,null
51650,1994,null,null,0.058322,null,6.361492,null
51650,1987,null,null,0.063752,null,6.478729,null
51650,2022,null,6.721111,0.042226,3.857143,0.736196,0.208744
51650,2023,null,7.283333,0.046194,3.779171,null,null
51161,1980,null,null,null,null,null,null
51161,2020,null,7.213696,0.041551,4.592763,0.339945,0.185454
51161,2004,null,null,0.044113,26.896429,1.725956,null
51161,2016,null,6.796677,0.04308,5.721982,0.345639,0.219981
51161,2000,null,null,0.057629,11.384624,2.731778,null
51161,1996,null,null,0.052858,12.938952,2.93254,null
51161,1984,null,null,0.059658,13.333252,null,null
51161,2012,null,null,0.046995,16.236066,0.623479,null
51161,1992,null,null,0.054697,27.266106,3.337534,null
51161,2008,null,null,0.053498,7.350085,1.505249,null
51161,1988,null,null,0.056024,33.95614,4.189863,0.634593
51161,2005,null,null,0.048697,25.742857,2.862011,null
51161,1999,null,null,0.062886,12.507339,3.111472,null
51161,1993,null,null,0.05899,29.16,3.934714,null
51161,1991,null,null,0.049823,14.103962,3.21863,null
51161,2011,null,null,0.048217,7.202431,0.97119,null
51161,2007,null,null,0.057679,21.843373,2.656098,null
51161,2009,null,null,0.047188,6.745196,0.839912,null
51161,1990,null,null,0.054127,25.160112,3.565205,0.545906
51161,2019,null,6.32521,0.047689,5.374282,0.365972,0.219294
51161,2003,null,null,0.0453,25.684066,4.849315,null
51161,2010,null,null,0.054949,17.97933,1.069781,null
51161,2001,null,null,0.060697,28.336986,2.926301,null
51161,2015,null,7.667529,0.043845,12.40614,1.052747,0.240041
51161,1998,null,null,0.066632,29.70411,3.350959,null
51161,2006,null,null,0.055343,12.378723,1.892055,null
51161,1997,null,null,0.060057,12.732298,3.060055,null
51161,1995,null,null,0.051524,12.777765,2.839726,null
51161,2021,null,8.339998,0.045552,5.049314,0.931373,0.233974
51161,2013,null,8.102732,0.046573,13.321159,0.69557,0.211671
51161,1981,null,null,0.055432,13.356221,null,null
51161,1982,null,null,0.058551,30.58006,null,null
51161,1983,null,null,0.06001,28.609195,null,null
51161,2002,null,null,0.053498,13.469864,5.39726,null
51161,2018,null,6.64717,0.045558,5.24004,0.437808,0.228254
51161,1985,null,null,0.051225,13.412058,null,null
51161,2017,null,6.593113,0.042369,5.228302,0.231478,0.270968
51161,2014,null,8.090782,0.046525,14.085047,0.518598,0.267825
51161,1989,null,null,0.055783,29.327536,8.975,0.579774
51161,1986,null,null,0.05011,29.390935,null,null
51161,1994,null,null,0.060365,28.378082,3.595499,null
51161,1987,null,null,0.057785,16.034561,3.808691,0.558331
51161,2022,null,7.96566,0.043968,15.854444,0.445285,0.185774
51161,2023,null,6.650372,0.047677,13.957778,null,null
36013,1980,null,null,null,null,71.866864,null
36013,2020,null,5.265517,0.041368,null,0.116724,null
36013,2004,null,9.647009,0.047768,null,21.569863,null
36013,2016,null,5.800877,0.050221,null,1.001093,null
36013,2000,null,11.417021,0.046205,null,16.772404,null
36013,1996,null,null,0.05003,null,7.658965,null
36013,1984,null,null,null,null,17.852492,null
36013,2012,null,7.650442,0.047995,null,1.301975,null
36013,1992,null,null,0.04531,null,10.859565,null
36013,2008,null,7.965741,0.047319,null,7.403878,null
36013,1988,null,null,null,null,14.073106,null
36013,2005,null,11.035043,0.05689,null,3.452036,null
36013,1999,null,11.3025,0.056427,null,7.577708,null
36013,1993,null,null,0.046942,null,6.709341,null
36013,1991,null,null,0.046628,null,12.613836,null
36013,2011,null,7.371304,0.045089,null,1.21827,null
36013,2007,null,9.706957,0.05041,null,8.174176,null
36013,2009,null,7.30678,0.043245,null,2.552473,null
36013,1990,null,null,0.034645,null,12.134819,null
36013,2019,null,5.929565,0.042294,null,0.129212,null
36013,2003,null,9.632039,0.050456,null,34.033898,null
36013,2010,null,7.383761,0.046781,null,1.50833,null
36013,2001,null,11.073684,0.05132,null,8.369146,null
36013,2015,null,7.892593,0.045057,null,1.284917,null
36013,1998,null,null,0.052608,null,5.1439,null
36013,2006,null,8.337069,0.046269,null,7.897253,null
36013,1997,null,null,0.047747,null,26.931507,null
36013,1995,null,null,0.049565,null,5.065181,null
36013,2021,null,6.65913,0.042718,null,0.125415,null
36013,2013,null,7.422078,0.043766,null,1.033144,null
36013,1981,null,null,null,null,20.892655,null
36013,1982,null,null,null,null,19.713231,null
36013,1983,null,null,null,null,16.4517,null
36013,2002,null,11.188596,0.058573,null,4.123014,null
36013,2018,null,6.57265,0.048088,null,0.143239,null
36013,1985,null,null,null,null,12.777606,null
36013,2017,null,6.188235,0.048288,null,0.599713,null
36013,2014,null,7.919091,0.043966,null,1.470765,null
36013,1989,null,null,null,null,14.009887,null
36013,1986,null,null,null,null,42.277311,null
36013,1994,null,null,0.054842,null,6.285139,null
36013,1987,null,null,null,null,13.009192,null
36013,2022,null,5.231429,0.045534,null,null,null
36013,2023,null,6.6625,null,null,null,null
38057,1980,null,null,0.043842,1.733859,0.905292,null
38057,2020,13.161761,3.856129,0.042106,1.837311,1.749942,null
38057,2004,null,5.644262,0.037771,8.382514,1.40765,null
38057,2016,5.867188,2.059836,0.03827,7.298907,3.359563,null
38057,2000,null,6.19,0.041967,9.587432,1.905675,null
38057,1996,null,null,0.04149,11.991803,11.256831,null
38057,1984,null,null,0.045524,0.917383,1.0,null
38057,2012,13.390006,5.028501,0.045092,3.292793,1.265027,null
38057,1992,null,null,0.039359,10.273224,10.068306,null
38057,2008,18.394306,6.516129,0.046908,8.442623,4.333333,null
38057,1988,null,null,0.048187,10.631148,1.616667,null
38057,2005,null,5.552459,0.039928,8.074586,0.868595,null
38057,1999,null,7.005357,0.041124,4.531068,9.550685,null
38057,1993,null,null,0.035882,9.237569,10.438356,null
38057,1991,null,null,0.045869,3.349569,7.446575,null
38057,2011,12.821988,6.894728,0.044497,2.252377,0.707219,null
38057,2007,14.921499,6.586207,0.039039,5.773481,1.02732,null
38057,2009,13.145688,5.468333,0.039614,2.646225,1.10328,null
38057,1990,null,null,0.047948,2.103266,10.210959,null
38057,2019,10.493858,4.621983,0.043005,1.753538,4.766484,null
38057,2003,null,7.260656,0.043816,2.751443,6.068493,null
38057,2010,13.676362,8.064357,0.043124,2.926476,1.138638,null
38057,2001,null,5.77377,0.044418,3.368803,7.873973,null
38057,2015,9.509368,5.538487,0.047079,2.151707,0.616164,null
38057,1998,11.896552,null,0.049967,15.099715,11.772603,null
38057,2006,15.248425,6.198333,0.046421,7.99726,0.779178,null
38057,1997,12.581818,null,0.045412,3.845862,7.526027,null
38057,1995,null,null,0.044699,3.727701,2.177821,null
38057,2021,17.850931,8.217353,0.047557,2.670066,4.396676,null
38057,2013,9.297506,6.17552,0.042208,7.368767,0.559037,null
38057,1981,null,null,0.039019,12.76584,4.123249,null
38057,1982,null,null,0.044993,8.354571,3.813699,null
38057,1983,null,null,0.051933,2.71345,0.517788,null
38057,2002,null,5.936066,0.048229,6.284916,6.364384,null
38057,2018,11.685941,5.486579,0.046333,1.951619,0.73454,null
38057,1985,null,null,0.045817,1.71668,2.170903,null
38057,2017,12.253966,3.736498,0.045217,2.129642,0.851287,null
38057,2014,9.841259,4.52717,0.03954,8.657182,1.104138,null
38057,1989,null,null,0.049353,1.531652,0.880441,null
38057,1986,null,null,0.040961,3.162894,1.401667,null
38057,1994,null,null,0.045523,4.003118,2.072109,null
38057,1987,null,null,0.05052,1.901268,7.320548,null
38057,2022,10.010497,4.58,0.036903,5.728302,0.833193,null
38057,2023,10.384724,5.910797,0.049667,2.882822,0.759637,null
49057,1980,null,null,0.064945,53.534483,null,1.661172
49057,2020,17.450617,6.598064,0.046989,11.16512,null,0.103694
49057,2004,25.805158,11.690909,0.059336,45.223757,null,0.745906
49057,2016,18.210863,9.053165,0.058245,14.820945,null,0.543046
49057,2000,25.659091,7.899099,0.061848,47.35,null,1.361446
49057,1996,null,null,0.065816,48.919753,null,1.521494
49057,1984,null,null,0.053742,28.152551,null,2.945003
49057,2012,18.717452,9.092375,0.06625,34.002874,null,0.405712
49057,1992,null,null,0.05214,43.487719,null,1.90729
49057,2008,23.005682,9.860335,0.055719,22.525601,null,0.63838
49057,1988,null,null,0.05713,26.197164,null,2.268072
49057,2005,20.745098,9.032203,0.056219,23.588557,null,0.817354
49057,1999,25.135447,9.726957,0.062614,26.263361,null,1.507553
49057,1993,null,null,0.058085,47.021368,null,0.774421
49057,1991,null,null,0.05905,null,null,2.110944
49057,2011,18.2,8.957225,0.063105,32.904494,null,0.458483
49057,2007,25.232759,11.350427,0.059691,24.769195,null,0.744818
49057,2009,23.145251,10.118129,0.059507,40.061047,null,0.550232
49057,1990,null,null,0.059434,40.19797,null,2.076634
49057,2019,13.152778,5.782119,0.045399,10.887658,null,0.155337
49057,2003,26.136364,9.933051,0.065348,47.833819,null,0.910817
49057,2010,22.410615,9.173529,0.058263,16.531523,null,0.459053
49057,2001,28.331395,9.168852,0.063961,48.237179,null,1.072247
49057,2015,18.338182,10.088174,0.059842,14.773068,null,0.419431
49057,1998,21.468657,null,0.065307,44.968454,null,1.620977
49057,2006,22.447447,9.781667,0.067599,21.009695,null,0.731328
49057,1997,null,null,0.060099,43.579755,null,1.499538
49057,1995,null,null,0.059013,45.136752,null,1.638097
49057,2021,18.886628,8.149534,0.04751,8.361377,null,0.231186
49057,2013,20.413793,14.356692,0.062322,34.663014,null,0.491531
49057,1981,null,null,0.060142,49.346939,null,1.596895
49057,1982,null,null,0.051581,46.875,null,1.582681
49057,1983,null,null,0.061075,45.589226,null,2.928273
49057,2002,31.081395,14.610924,0.062609,49.369748,null,1.143226
49057,2018,20.797784,8.266479,0.052066,16.579046,null,0.154969
49057,1985,null,null,0.057548,53.623188,null,2.667067
49057,2017,20.654179,9.040571,0.049786,18.242531,null,0.462719
49057,2014,16.693252,10.909969,0.053627,15.907252,null,0.556852
49057,1989,null,null,0.066318,27.29195,null,2.323117
49057,1986,null,null,0.066007,47.046154,null,2.573706
49057,1994,null,null,0.057755,25.823421,null,1.579731
49057,1987,null,null,0.057637,23.811747,null,2.271368
49057,2022,17.227273,7.017037,0.036496,27.15,null,0.424887
49057,2023,11.589286,5.699083,0.043978,27.996667,null,0.33338
27003,1980,null,null,0.052896,13.880952,null,null
27003,2020,null,6.242702,0.038729,5.479676,0.499654,0.210006
27003,2004,null,null,0.037057,23.799451,1.147278,0.185547
27003,2016,null,6.575554,0.035341,15.119337,0.599866,0.277963
27003,2000,null,null,0.045918,null,null,0.302144
27003,1996,null,null,0.042298,null,null,null
27003,1984,null,null,0.047967,null,null,null
27003,2012,null,7.785518,0.048364,7.740727,1.228111,0.159448
27003,1992,null,null,0.039734,null,null,null
27003,2008,null,null,0.042564,21.533141,3.25498,0.664378
27003,1988,null,null,0.04859,null,null,null
27003,2005,null,null,0.041231,12.330711,2.917847,0.23635
27003,1999,null,null,0.040972,null,null,0.336685
27003,1993,null,null,0.039153,null,null,null
27003,1991,null,null,0.043744,null,null,null
27003,2011,null,9.593414,0.03986,19.370262,0.899336,0.202664
27003,2007,null,null,0.041262,9.250926,1.000549,0.48934
27003,2009,null,null,0.045721,7.431674,null,null
27003,1990,null,null,0.041425,null,null,null
27003,2019,null,6.734626,0.038991,16.359322,0.327173,0.244178
27003,2003,null,null,0.050471,12.194623,1.257403,0.19294
27003,2010,null,8.107018,0.041126,9.368159,null,null
27003,2001,null,null,0.047535,null,null,0.276868
27003,2015,null,5.687515,0.042832,6.546548,1.14486,0.281563
27003,1998,null,null,0.048607,null,null,0.596299
27003,2006,null,null,0.044967,9.46586,1.427778,0.225316
27003,1997,null,null,0.040925,null,null,0.616706
27003,1995,null,null,0.042643,null,null,null
27003,2021,null,7.605751,0.041812,15.398542,0.405791,0.164506
27003,2013,null,7.019691,0.046197,7.222949,null,null
27003,1981,null,null,0.046126,15.0,null,null
27003,1982,null,null,0.044272,null,null,null
27003,1983,null,null,0.047994,null,null,null
27003,2002,null,null,0.042356,null,null,0.239097
27003,2018,null,8.12741,0.03961,7.109113,0.369293,0.256695
27003,1985,null,null,0.040949,null,null,null
27003,2017,null,7.91316,0.039228,6.276658,0.578079,0.263356
27003,2014,null,6.607822,0.043327,18.342541,0.437121,0.252261
27003,1989,null,null,0.0509,null,null,null
27003,1986,null,null,0.0315,null,null,null
27003,1994,null,null,0.03871,null,null,null
27003,1987,null,null,0.041361,null,null,null
27003,2022,null,null,null,null,null,null
27003,2023,null,null,null,null,null,null
12115,1980,null,null,null,null,0.372222,null
12115,2020,null,8.000648,0.03712,null,null,null
12115,2004,null,8.976636,0.046418,24.0,1.853821,1.102151
12115,2016,null,6.430579,0.042394,1.865295,null,null
12115,2000,null,11.033333,0.045498,3.477653,1.281246,0.58232
12115,1996,null,null,0.040399,null,1.441929,2.016524
12115,1984,null,null,null,null,null,null
12115,2012,null,7.026829,0.039637,null,null,null
12115,1992,null,null,0.038907,null,9.68,0.509815
12115,2008,null,6.806557,0.037779,null,null,1.1125
12115,1988,null,null,0.044042,null,1.31147,null
12115,2005,null,9.127966,0.047771,null,2.412162,0.742782
12115,1999,19.706897,10.535455,0.046478,null,1.776902,0.752103
12115,1993,null,null,0.048379,null,9.283237,1.869628
12115,1991,null,null,0.044014,null,8.533333,2.075111
12115,2011,null,null,0.046367,6.553672,null,null
12115,2007,null,7.48785,0.042727,null,0.725658,1.09055
12115,2009,null,6.61913,0.037424,null,null,null
12115,1990,null,null,0.045834,null,7.544892,2.267708
12115,2019,null,6.877266,0.035175,5.989222,null,null
12115,2003,null,8.548739,0.037996,5.458655,1.089344,1.136121
12115,2010,null,7.052586,0.040661,9.753425,null,null
12115,2001,null,9.949565,0.044098,5.139511,0.991193,1.270387
12115,2015,null,5.616949,0.035025,1.894407,null,null
12115,1998,24.819672,null,0.047623,null,2.616684,0.887535
12115,2006,null,8.701653,0.044957,null,0.307671,1.143519
12115,1997,null,null,0.046667,null,4.564384,2.044153
12115,1995,null,null,0.044986,null,1.741655,2.193442
12115,2021,null,8.033151,0.039544,null,null,null
12115,2013,null,6.154839,0.039453,5.554656,null,null
12115,1981,null,null,null,null,1.162791,null
12115,1982,null,null,null,null,null,null
12115,1983,null,null,0.047375,null,0.086821,null
12115,2002,null,8.788596,0.047351,5.426465,3.967123,1.099175
12115,2018,null,6.645179,0.039592,1.861339,null,null
12115,1985,null,null,null,null,null,null
12115,2017,null,7.007692,0.042788,1.547184,null,null
12115,2014,null,6.794949,0.041829,2.975094,null,null
12115,1989,null,null,0.042944,null,10.262857,2.274946
12115,1986,null,null,null,null,null,null
12115,1994,null,null,0.039091,null,2.496748,2.033743
12115,1987,null,null,0.03816,null,0.795313,null
12115,2022,null,null,null,null,null,null
12115,2023,null,null,null,null,null,null
6059,1980,null,null,0.06989,26.226956,6.525714,4.614053
6059,2020,17.644444,12.125969,0.04908,18.828302,null,0.206895
6059,2004,33.934426,16.752978,0.054839,35.108033,3.406162,0.537259
6059,2016,27.627119,12.920336,0.054382,23.376828,0.465903,0.254394
6059,2000,null,20.999634,0.044255,29.399311,3.846995,0.818717
6059,1996,null,null,0.049505,36.290055,0.630879,0.694167
6059,1984,null,null,0.065546,25.777592,6.638082,1.148459
6059,2012,22.360656,10.814409,0.038852,26.162216,0.071856,0.186623
6059,1992,null,null,0.055342,48.038674,3.278689,1.059449
6059,2008,28.431034,12.765789,0.042253,35.151099,2.411111,0.346545
6059,1988,null,null,0.073479,70.966851,12.156863,1.607702
6059,2005,28.196721,14.672372,0.051802,34.479224,1.236872,0.643539
6059,1999,null,25.740217,0.034529,20.024332,2.213791,0.866286
6059,1993,null,null,0.04537,57.486188,2.986301,1.07871
6059,1991,null,null,0.045847,70.986301,1.101148,0.891556
6059,2011,18.885246,10.953125,0.04978,28.790062,0.277802,0.130904
6059,2007,38.542373,14.415774,0.051889,34.661157,2.13881,0.2094
6059,2009,23.233333,11.711078,0.04751,13.041536,2.019553,0.554351
6059,1990,null,null,0.067403,71.727019,1.840278,1.658801
6059,2019,16.316667,9.060274,0.048774,12.742476,null,0.253376
6059,2003,32.533333,17.347353,0.03541,18.436467,2.751412,0.683484
6059,2010,17.741379,10.153776,0.043473,22.903955,1.376353,0.4967
6059,2001,null,18.74965,0.041836,17.238776,1.409038,0.671624
6059,2015,25.571429,9.592542,0.050881,25.366381,0.116772,0.885699
6059,1998,null,null,0.033219,33.943191,1.363764,1.309992
6059,2006,33.6,13.838535,0.046451,35.751397,1.3004,0.427631
6059,1997,null,null,0.039668,32.512452,2.140496,1.117806
6059,1995,null,null,0.037058,22.838174,4.950685,1.499381
6059,2021,15.416667,11.570523,0.047592,23.013202,null,0.253779
6059,2013,19.081967,10.101813,0.048613,21.220606,0.267286,0.156823
